Date,Open,High,Low,Close,Volume,Adj Close
2010-07-15,26.00,26.00,26.00,26.00,1000,26.00
2010-07-14,26.20,26.20,26.20,26.20,32000,26.20
2010-07-13,25.95,25.95,25.95,25.95,17000,25.95
2010-07-12,25.70,26.05,25.70,25.70,000,25.70
2010-07-09,25.10,25.95,25.10,25.10,000,25.10
2010-07-08,25.45,25.45,25.45,25.45,21000,25.45
2010-07-07,25.25,25.25,25.15,25.15,3600,25.15
2010-07-06,24.75,24.75,24.75,24.75,17000,24.75
2010-07-05,24.80,24.80,24.80,24.80,19000,24.80
2010-07-02,25.00,25.00,25.00,25.00,17000,25.00
2010-06-30,24.95,24.95,24.95,24.95,100,24.95
2010-06-29,25.25,25.25,25.25,25.25,300,25.25
2010-06-28,25.50,25.95,25.50,25.50,000,25.50
2010-06-25,25.40,25.80,25.40,25.40,000,25.40
2010-06-24,26.00,26.00,26.00,26.00,200,26.00
2010-06-23,25.85,26.20,25.85,25.85,000,25.85
2010-06-22,26.10,26.40,26.10,26.10,000,26.10
2010-06-21,25.95,26.25,25.95,26.25,18000,26.25
2010-06-18,25.40,25.75,25.40,25.40,000,25.40
2010-06-17,25.30,25.55,25.30,25.30,000,25.30
2010-06-15,24.90,25.15,24.90,24.90,000,24.90
2010-06-14,25.00,25.00,25.00,25.00,4000,25.00
2010-06-11,24.45,24.80,24.45,24.45,000,24.45
2010-06-10,24.00,24.35,24.00,24.00,000,24.00
2010-06-09,24.05,24.40,24.05,24.05,000,24.05
2010-06-08,24.25,24.40,24.25,24.25,000,24.25
2010-06-07,24.30,24.30,24.30,24.30,400,24.30
2010-06-04,24.80,25.10,24.80,24.80,000,24.80
2010-06-03,24.60,24.95,24.60,24.60,000,24.60
2010-06-02,24.15,24.30,24.15,24.15,000,24.15
2010-06-01,24.10,26.75,24.10,24.10,000,24.10
2010-05-31,24.60,24.95,24.60,24.60,000,24.60
2010-05-28,24.55,24.90,24.55,24.55,000,24.55
2010-05-27,23.85,23.85,23.85,23.85,500,23.85
2010-05-26,23.35,23.35,23.35,23.35,400,23.35
2010-05-25,23.00,23.35,23.00,23.00,000,23.00
2010-05-24,24.05,24.40,24.05,24.05,000,24.05
2010-05-20,24.25,24.55,24.25,24.25,000,24.25
2010-05-19,24.80,25.00,24.80,24.80,000,24.80
2010-05-18,24.45,25.65,24.45,24.45,000,24.45
2010-05-17,25.15,25.40,25.15,25.15,000,25.15
2010-05-14,25.85,26.20,25.85,25.85,000,25.85
2010-05-13,26.30,26.30,26.30,26.30,100,26.30
2010-05-12,25.60,25.90,25.60,25.60,000,25.60
2010-05-11,25.65,26.00,25.65,25.65,000,25.65
2010-05-10,25.75,25.85,25.75,25.85,1400,25.85
2010-05-07,25.25,25.25,25.25,25.25,16600,25.25
2010-05-06,25.40,25.75,25.40,25.40,000,25.40
2010-05-05,26.20,26.20,26.20,26.20,2200,26.20
2010-05-04,26.70,26.95,26.70,26.70,000,26.70
2010-05-03,26.60,26.90,26.60,26.60,000,26.60
2010-04-30,27.20,27.20,27.20,27.20,400,27.20
2010-04-29,26.70,26.95,26.70,26.70,000,26.70
2010-04-28,26.70,27.05,26.70,26.70,000,26.70
2010-04-27,27.10,27.45,27.10,27.10,000,27.10
2010-04-26,27.35,27.70,27.35,27.35,000,27.35
2010-04-23,26.90,27.25,26.90,26.90,000,26.90
2010-04-22,27.05,27.40,27.05,27.05,000,27.05
2010-04-21,27.00,27.35,27.00,27.00,000,27.00
2010-04-20,26.95,26.95,26.95,26.95,1000,26.95
2010-04-19,26.95,26.95,26.95,26.95,3900,26.95
2010-04-16,27.50,27.50,27.35,27.35,2500,27.35
2010-04-15,27.55,27.75,27.55,27.55,000,27.55
2010-04-14,27.30,27.65,27.30,27.30,000,27.30
2010-04-13,27.30,27.30,27.25,27.30,11800,27.30
2010-04-12,27.50,27.55,27.50,27.50,000,27.50
2010-04-09,27.45,27.45,27.45,27.45,000,27.45
2010-04-08,27.55,27.55,27.55,27.55,000,27.55
2010-04-07,26.85,26.85,26.85,26.85,000,26.85
2010-04-01,26.60,26.60,26.60,26.60,000,26.60
2010-03-31,26.65,26.65,26.60,26.60,400,26.60
2010-03-30,26.60,26.60,26.60,26.60,000,26.60
2010-03-29,26.30,26.30,26.30,26.30,000,26.30
2010-03-26,26.05,26.05,26.05,26.05,000,26.05
2010-03-25,26.05,26.05,26.05,26.05,200,26.05
2010-03-24,26.15,26.15,26.15,26.15,000,26.15
2010-03-22,26.15,26.15,26.15,26.15,200,26.15
2010-03-19,26.45,26.45,26.45,26.45,000,26.45
2010-03-18,26.45,26.45,26.45,26.45,100,26.45
2010-03-17,26.55,26.55,26.55,26.55,100,26.55
2010-03-16,25.90,25.90,25.90,25.90,000,25.90
2010-03-15,26.10,26.10,25.90,25.90,7200,25.90
2010-03-12,26.15,26.15,26.15,26.15,1000,26.15
2010-03-11,26.20,26.20,26.20,26.20,000,26.20
2010-03-10,26.20,26.20,26.20,26.20,2000,26.20
2010-03-09,25.80,26.25,25.80,25.80,000,25.80
2010-03-08,25.90,26.25,25.90,25.90,000,25.90
2010-03-05,25.40,25.60,25.40,25.40,000,25.40
2010-03-04,25.00,25.50,25.00,25.00,000,25.00
2010-03-03,25.20,25.70,25.20,25.20,000,25.20
2010-03-02,25.15,25.55,25.15,25.15,000,25.15
2010-03-01,25.00,25.30,25.00,25.00,000,25.00
2010-02-24,24.70,24.95,24.70,24.70,000,24.70
