Date,Open,High,Low,Close,Volume,Adj Close
2010-12-22,151.10,152.00,151.10,151.10,000,151.10
2010-12-21,150.90,150.90,150.90,150.90,100,150.90
2010-12-20,149.80,150.50,149.80,149.80,000,149.80
2010-12-17,152.10,152.10,152.10,152.10,000,152.10
2010-12-16,150.20,152.10,150.20,150.20,000,150.20
2010-12-15,150.20,152.10,150.20,150.20,000,150.20
2010-12-14,149.70,149.70,149.70,149.70,16000,149.70
2010-12-13,148.60,149.60,148.60,148.60,000,148.60
2010-12-10,148.20,149.10,148.20,148.20,000,148.20
2010-12-09,148.40,149.10,148.40,148.40,000,148.40
2010-12-08,149.00,149.00,149.00,149.00,100,149.00
2010-12-07,148.00,148.80,148.00,148.00,000,148.00
2010-12-06,148.10,148.10,148.10,148.10,400,148.10
2010-12-03,145.60,146.50,145.60,145.60,000,145.60
2010-12-02,144.60,144.60,144.60,144.60,500,144.60
2010-12-01,143.50,143.50,143.50,143.50,500,143.50
2010-11-30,140.50,141.40,140.50,140.50,000,140.50
2010-11-29,140.60,141.60,140.60,140.60,000,140.60
2010-11-26,139.40,140.00,139.40,139.40,000,139.40
2010-11-25,140.30,141.20,140.30,140.30,000,140.30
2010-11-24,138.60,139.60,138.60,138.60,000,138.60
2010-11-23,139.50,139.50,139.50,139.50,2000,139.50
2010-11-22,141.30,142.30,141.30,141.30,000,141.30
2010-11-19,139.40,140.30,139.40,139.40,000,139.40
2010-11-18,138.30,139.30,138.30,138.30,000,138.30
2010-11-17,139.50,139.50,139.50,139.50,000,139.50
2010-11-16,139.00,140.00,139.00,139.00,000,139.00
2010-11-15,139.80,139.80,139.80,139.80,400,139.80
2010-11-12,141.90,141.90,141.00,141.00,30000,141.00
2010-11-11,142.70,143.30,142.70,142.70,000,142.70
2010-11-10,142.50,143.70,142.50,142.50,000,142.50
2010-11-09,142.80,142.80,142.80,142.80,20000,142.80
2010-11-08,142.50,143.10,142.50,142.50,000,142.50
2010-11-05,143.40,143.40,143.10,143.10,10100,143.10
2010-11-04,140.90,141.90,140.90,140.90,000,140.90
2010-11-03,139.50,140.50,139.50,139.50,000,139.50
2010-11-02,140.50,140.50,139.40,139.40,10200,139.40
2010-11-01,140.20,140.20,140.20,140.20,1000,140.20
2010-10-29,137.30,138.10,137.30,137.30,000,137.30
2010-10-28,136.60,137.70,136.60,137.60,10000,137.60
2010-10-27,136.50,137.40,136.50,136.50,000,136.50
