Date,Open,High,Low,Close,Volume,Adj Close
2010-12-22,231.00,232.20,231.00,231.00,000,231.00
2010-12-21,230.80,230.80,230.80,230.80,000,230.80
2010-12-20,229.80,229.80,229.80,229.80,000,229.80
2010-12-17,228.80,230.00,228.80,228.80,000,228.80
2010-12-16,228.40,228.40,228.40,228.40,200,228.40
2010-12-15,229.00,229.00,229.00,229.00,000,229.00
2010-12-14,228.60,229.80,228.60,228.60,000,228.60
2010-12-13,228.40,229.80,228.40,228.40,000,228.40
2010-12-10,227.60,229.20,227.60,227.60,000,227.60
2010-12-09,227.60,229.00,227.60,227.60,000,227.60
2010-12-08,225.00,226.40,225.00,225.00,000,225.00
2010-12-07,225.60,227.20,225.60,225.60,000,225.60
2010-12-06,225.20,226.80,225.20,225.20,000,225.20
2010-12-03,224.20,225.20,224.20,224.20,000,224.20
2010-12-02,217.80,223.40,217.80,217.80,000,217.80
2010-12-01,217.40,217.40,217.40,217.40,000,217.40
2010-11-30,217.80,219.20,217.80,217.80,000,217.80
2010-11-29,220.20,220.20,220.20,220.20,400,220.20
2010-11-26,219.60,221.20,219.60,219.60,000,219.60
2010-11-25,220.20,221.20,220.20,220.20,000,220.20
2010-11-24,220.40,221.20,220.40,220.40,000,220.40
2010-11-23,220.80,220.80,220.80,220.80,000,220.80
2010-11-22,222.00,223.20,222.00,222.00,000,222.00
2010-11-19,220.20,221.80,220.20,220.20,000,220.20
2010-11-18,218.80,218.80,218.80,218.80,000,218.80
2010-11-17,216.20,217.40,216.20,216.20,000,216.20
2010-11-16,219.20,220.60,219.20,219.20,000,219.20
2010-11-15,220.00,221.60,220.00,220.00,000,220.00
2010-11-12,219.80,221.40,219.80,219.80,000,219.80
2010-11-11,223.80,223.80,223.80,223.80,3000,223.80
2010-11-10,222.60,224.20,222.60,222.60,000,222.60
2010-11-09,223.80,223.80,223.80,223.80,000,223.80
2010-11-08,224.40,224.40,224.40,224.40,000,224.40
2010-11-05,224.80,224.80,224.00,224.00,300,224.00
2010-11-04,220.40,221.80,220.40,220.40,000,220.40
2010-11-03,219.60,220.80,219.60,219.60,000,219.60
2010-11-02,217.80,219.40,217.80,217.80,000,217.80
2010-11-01,218.40,220.00,218.40,218.40,000,218.40
2010-10-29,216.40,217.80,216.40,216.40,000,216.40
2010-10-28,217.00,218.40,217.00,217.00,000,217.00
2010-10-27,216.00,217.40,216.00,216.00,000,216.00
2010-10-26,217.00,218.20,217.00,217.00,000,217.00
2010-10-25,218.40,219.20,218.40,218.40,000,218.40
2010-10-22,216.00,217.60,216.00,216.00,000,216.00
2010-10-21,216.80,218.00,216.80,216.80,000,216.80
2010-10-20,214.40,215.80,214.40,214.40,000,214.40
2010-10-19,215.80,217.20,215.80,215.80,000,215.80
