Date,Open,High,Low,Close,Volume,Adj Close
2010-12-22,24.00,24.15,24.00,24.00,000,24.00
2010-12-21,23.90,24.15,23.90,23.90,000,23.90
2010-12-20,23.70,24.00,23.70,23.70,000,23.70
2010-12-17,23.80,24.10,23.80,23.80,000,23.80
2010-12-16,23.60,24.00,23.60,23.60,000,23.60
2010-12-15,23.65,24.05,23.65,23.65,000,23.65
2010-12-14,23.85,24.20,23.85,23.85,000,23.85
2010-12-13,23.80,24.10,23.80,23.80,000,23.80
2010-12-10,23.70,24.05,23.70,23.70,000,23.70
2010-12-09,23.70,23.95,23.70,23.70,000,23.70
2010-12-08,23.40,23.60,23.40,23.40,000,23.40
2010-12-07,23.50,23.85,23.50,23.50,000,23.50
2010-12-06,23.45,23.75,23.45,23.45,000,23.45
2010-12-03,23.35,23.60,23.35,23.35,000,23.35
2010-12-02,23.10,23.35,23.10,23.10,000,23.10
2010-12-01,22.60,22.90,22.60,22.60,000,22.60
2010-11-30,22.65,22.80,22.65,22.65,000,22.65
2010-11-29,22.85,23.20,22.85,22.85,000,22.85
2010-11-26,22.80,23.25,22.80,22.80,000,22.80
2010-11-25,23.35,23.70,23.35,23.35,000,23.35
2010-11-24,23.10,23.25,23.10,23.10,000,23.10
2010-11-23,23.00,23.20,23.00,23.00,000,23.00
2010-11-22,23.40,23.65,23.40,23.40,000,23.40
2010-11-19,23.25,23.55,23.25,23.25,000,23.25
2010-11-18,23.05,23.35,23.05,23.05,000,23.05
2010-11-17,22.65,23.00,22.65,22.65,000,22.65
2010-11-16,23.10,23.45,23.10,23.10,000,23.10
2010-11-15,23.40,23.40,23.40,23.40,2000,23.40
2010-11-12,23.10,23.40,23.10,23.10,000,23.10
2010-11-11,23.65,23.80,23.65,23.65,000,23.65
2010-11-10,23.55,23.75,23.55,23.55,000,23.55
2010-11-09,23.50,23.80,23.50,23.50,000,23.50
2010-11-08,23.80,23.90,23.80,23.80,000,23.80
2010-11-05,23.90,23.90,23.90,23.90,500,23.90
2010-11-04,23.40,23.70,23.40,23.40,000,23.40
2010-11-03,23.20,23.55,23.20,23.20,000,23.20
2010-11-02,23.05,23.35,23.05,23.05,000,23.05
2010-11-01,23.10,23.45,23.10,23.10,000,23.10
2010-10-29,22.90,23.20,22.90,22.90,000,22.90
2010-10-28,22.80,23.20,22.80,22.80,000,22.80
2010-10-27,22.80,23.10,22.80,22.80,000,22.80
2010-10-26,22.95,23.40,22.95,22.95,000,22.95
2010-10-25,23.15,23.50,23.15,23.15,000,23.15
2010-10-22,22.95,23.35,22.95,22.95,000,22.95
2010-10-21,22.95,23.30,22.95,22.95,000,22.95
2010-10-20,22.75,23.05,22.75,22.75,000,22.75
2010-10-19,22.95,23.20,22.95,22.95,000,22.95
2010-10-18,22.75,23.05,22.75,22.75,000,22.75
2010-10-15,23.10,23.25,23.10,23.25,8200,23.25
2010-10-14,23.20,23.55,23.20,23.20,000,23.20
2010-10-13,22.95,23.20,22.95,22.95,000,22.95
2010-10-12,22.45,22.80,22.45,22.45,000,22.45
2010-10-11,22.65,23.00,22.65,22.65,000,22.65
2010-10-08,22.55,22.95,22.55,22.55,000,22.55
2010-10-07,22.75,22.90,22.75,22.75,000,22.75
2010-10-06,22.65,22.95,22.65,22.65,000,22.65
2010-10-05,22.10,22.50,22.10,22.10,000,22.10
2010-10-04,22.20,22.50,22.20,22.20,000,22.20
2010-09-30,22.20,22.60,22.20,22.20,000,22.20
2010-09-29,22.30,22.50,22.30,22.30,000,22.30
2010-09-28,22.05,22.20,22.05,22.05,000,22.05
2010-09-27,22.30,22.65,22.30,22.30,000,22.30
2010-09-24,21.85,22.15,21.85,21.85,000,21.85
2010-09-22,22.00,22.30,22.00,22.00,000,22.00
2010-09-21,22.00,22.25,22.00,22.00,000,22.00
2010-09-20,21.75,22.15,21.75,21.75,000,21.75
2010-09-17,21.85,22.25,21.85,21.85,000,21.85
2010-09-16,21.95,21.95,21.95,21.95,2200,21.95
2010-09-15,21.75,22.10,21.75,21.75,000,21.75
2010-09-14,21.65,22.00,21.65,21.65,000,21.65
2010-09-13,21.70,21.80,21.70,21.70,000,21.70
2010-09-10,21.35,21.70,21.35,21.35,000,21.35
2010-09-09,21.20,21.55,21.20,21.20,000,21.20
2010-09-08,21.00,21.30,21.00,21.00,000,21.00
2010-09-07,21.15,21.40,21.15,21.15,000,21.15
2010-09-06,21.40,21.70,21.40,21.40,000,21.40
2010-09-03,21.05,21.40,21.05,21.05,000,21.05
2010-09-02,20.85,21.20,20.85,20.85,000,20.85
2010-09-01,20.30,20.70,20.30,20.30,000,20.30
2010-08-31,20.15,20.50,20.15,20.15,000,20.15
2010-08-30,20.65,20.85,20.65,20.65,000,20.65
2010-08-27,20.25,20.55,20.25,20.25,000,20.25
2010-08-26,20.20,20.50,20.20,20.20,000,20.20
2010-08-25,20.30,20.45,20.30,20.30,000,20.30
2010-08-24,20.35,20.70,20.35,20.35,000,20.35
2010-08-23,20.70,20.85,20.70,20.70,000,20.70
2010-08-20,20.85,21.00,20.85,20.85,000,20.85
2010-08-19,21.05,21.20,21.05,21.05,000,21.05
2010-08-18,21.00,21.25,21.00,21.00,000,21.00
2010-08-17,20.75,21.05,20.75,20.75,000,20.75
2010-08-16,20.70,21.05,20.70,20.70,000,20.70
2010-08-13,20.80,21.15,20.80,20.80,000,20.80
2010-08-12,20.95,21.10,20.95,20.95,000,20.95
2010-08-11,21.40,21.60,21.40,21.40,000,21.40
2010-08-10,21.50,21.85,21.50,21.50,000,21.50
2010-08-09,21.60,21.90,21.60,21.60,000,21.60
2010-08-06,21.60,21.95,21.60,21.60,000,21.60
2010-08-05,21.55,21.90,21.55,21.55,000,21.55
2010-08-04,21.45,21.80,21.45,21.45,000,21.45
2010-08-03,21.55,21.90,21.55,21.55,000,21.55
2010-08-02,21.25,21.60,21.25,21.25,000,21.25
2010-07-30,21.10,21.40,21.10,21.10,000,21.10
