Date,Open,High,Low,Close,Volume,Adj Close
2010-07-22,5.92,6.03,5.92,6.03,2371600,6.03
2010-07-21,5.90,5.93,5.88,5.93,2518600,5.93
2010-07-20,5.73,5.81,5.72,5.81,1790200,5.81
2010-07-19,5.49,5.65,5.49,5.65,1288700,5.65
2010-07-16,5.48,5.50,5.43,5.50,581000,5.50
2010-07-15,5.54,5.61,5.46,5.47,1556100,5.47
2010-07-14,5.55,5.59,5.53,5.53,1152200,5.53
2010-07-13,5.50,5.53,5.46,5.48,2875600,5.48
2010-07-12,5.54,5.57,5.51,5.54,1030400,5.54
2010-07-09,5.35,5.49,5.35,5.49,771400,5.49
2010-07-08,5.35,5.37,5.34,5.35,94100,5.35
2010-07-07,5.35,5.36,5.31,5.35,917300,5.35
2010-07-06,5.25,5.36,5.25,5.36,1553600,5.36
2010-07-05,5.21,5.27,5.19,5.19,849800,5.19
2010-07-02,5.24,5.28,5.20,5.24,1552900,5.24
2010-06-30,5.28,5.28,5.27,5.27,359800,5.27
2010-06-29,5.53,5.53,5.39,5.40,143100,5.40
2010-06-28,5.67,5.68,5.60,5.61,360800,5.61
2010-06-25,5.72,5.72,5.60,5.63,616300,5.63
2010-06-24,5.68,5.69,5.68,5.69,359800,5.69
2010-06-23,5.73,5.78,5.73,5.73,000,5.73
2010-06-22,5.77,5.80,5.75,5.77,541800,5.77
2010-06-21,5.56,5.67,5.56,5.67,703500,5.67
2010-06-18,5.69,5.71,5.59,5.59,352800,5.59
2010-06-17,5.74,5.74,5.73,5.73,188600,5.73
2010-06-15,5.55,5.80,5.55,5.55,000,5.55
2010-06-14,5.73,5.78,5.73,5.73,000,5.73
2010-06-11,5.78,5.79,5.73,5.73,165900,5.73
2010-06-10,5.75,5.79,5.73,5.78,373400,5.78
2010-06-09,5.71,5.78,5.67,5.78,560300,5.78
2010-06-08,5.63,5.69,5.63,5.69,226400,5.69
2010-06-07,5.66,5.66,5.57,5.61,1001000,5.61
2010-06-04,5.65,5.65,5.62,5.62,100100,5.62
2010-06-03,5.73,5.80,5.66,5.66,489600,5.66
2010-06-02,5.65,5.69,5.58,5.60,275100,5.60
2010-06-01,5.72,5.75,5.64,5.65,403900,5.65
2010-05-31,5.60,5.69,5.60,5.60,000,5.60
2010-05-28,5.79,5.84,5.79,5.79,000,5.79
2010-05-27,5.75,5.87,5.69,5.87,180900,5.87
2010-05-26,5.77,5.80,5.73,5.79,317400,5.79
2010-05-25,5.71,5.75,5.71,5.71,000,5.71
2010-05-24,5.81,5.92,5.81,5.92,591500,5.92
2010-05-20,5.60,5.69,5.53,5.57,1664900,5.57
2010-05-19,5.67,5.69,5.64,5.64,748300,5.64
2010-05-18,5.64,5.73,5.56,5.69,269500,5.69
2010-05-17,5.78,5.79,5.63,5.63,134700,5.63
2010-05-14,5.95,5.95,5.93,5.95,215600,5.95
2010-05-13,5.79,5.93,5.69,5.92,622600,5.92
2010-05-12,5.70,5.70,5.65,5.70,554400,5.70
2010-05-11,5.92,5.92,5.69,5.69,221500,5.69
2010-05-10,5.80,5.84,5.80,5.80,000,5.80
2010-05-07,5.88,5.88,5.80,5.80,271600,5.80
2010-05-06,5.92,5.97,5.92,5.92,000,5.92
2010-05-05,6.14,6.19,6.14,6.14,000,6.14
2010-05-04,6.04,6.07,6.04,6.04,000,6.04
2010-05-03,6.14,6.20,6.14,6.14,000,6.14
2010-04-30,6.14,6.18,6.14,6.14,000,6.14
2010-04-29,6.13,6.17,6.13,6.13,000,6.13
2010-04-28,6.16,6.19,6.16,6.19,179900,6.19
2010-04-27,6.28,6.28,6.20,6.20,790600,6.20
2010-04-26,6.38,6.42,6.38,6.38,000,6.38
2010-04-23,6.32,6.37,6.32,6.32,000,6.32
2010-04-22,6.35,6.36,6.34,6.36,93400,6.36
2010-04-21,6.38,6.38,6.38,6.38,89900,6.38
2010-04-20,6.28,6.32,6.28,6.28,000,6.28
2010-04-19,6.28,6.34,6.28,6.28,000,6.28
2010-04-16,6.56,6.60,6.56,6.56,000,6.56
2010-04-15,6.65,6.65,6.65,6.65,58400,6.65
2010-04-14,6.63,6.68,6.63,6.63,000,6.63
2010-04-13,6.67,6.69,6.67,6.67,000,6.67
2010-04-12,6.56,6.57,6.56,6.56,000,6.56
2010-04-09,6.55,6.55,6.55,6.55,000,6.55
2010-04-08,6.57,6.57,6.49,6.56,5900,6.56
2010-04-07,6.57,6.58,6.57,6.57,000,6.57
2010-04-01,6.53,6.54,6.53,6.53,000,6.53
2010-03-31,6.42,6.43,6.42,6.42,000,6.42
2010-03-30,6.48,6.50,6.48,6.48,000,6.48
2010-03-29,6.44,6.46,6.44,6.44,179900,6.44
2010-03-26,6.36,6.37,6.36,6.36,359800,6.36
2010-03-25,6.23,6.25,6.23,6.23,89900,6.23
