Date,Open,High,Low,Close,Volume,Adj Close
2010-12-23,26.50,26.75,26.50,26.50,000,26.50
2010-12-22,26.70,26.70,26.70,26.70,200,26.70
2010-12-21,26.50,26.80,26.50,26.50,000,26.50
2010-12-20,26.20,26.50,26.20,26.20,000,26.20
2010-12-17,26.70,26.70,26.70,26.70,1000,26.70
2010-12-16,26.20,26.50,26.20,26.20,000,26.20
2010-12-15,26.50,26.75,26.50,26.50,000,26.50
2010-12-14,26.75,27.00,26.75,26.75,000,26.75
2010-12-13,26.65,26.85,26.65,26.65,000,26.65
2010-12-10,26.50,26.70,26.50,26.50,000,26.50
2010-12-09,26.60,26.85,26.60,26.60,000,26.60
2010-12-08,26.85,26.85,26.65,26.65,3800,26.65
2010-12-07,26.75,27.00,26.75,26.75,000,26.75
2010-12-06,27.05,27.05,27.00,27.00,1200,27.00
2010-12-03,26.80,27.05,26.80,26.80,000,26.80
2010-12-02,26.70,26.70,26.65,26.65,95000,26.65
2010-12-01,26.40,26.65,26.40,26.40,000,26.40
2010-11-30,26.05,26.30,26.05,26.05,000,26.05
2010-11-29,26.10,26.25,26.10,26.10,000,26.10
2010-11-26,25.95,26.20,25.95,25.95,000,25.95
2010-11-25,26.15,26.40,26.15,26.15,000,26.15
2010-11-24,25.95,26.20,25.95,25.95,000,25.95
2010-11-23,25.95,26.20,25.95,25.95,000,25.95
2010-11-22,26.75,26.75,26.75,26.75,200,26.75
2010-11-19,26.40,26.65,26.40,26.40,000,26.40
2010-11-18,26.35,26.60,26.35,26.35,000,26.35
2010-11-17,25.95,26.20,25.95,25.95,000,25.95
2010-11-16,26.50,26.75,26.50,26.50,000,26.50
2010-11-15,27.10,27.10,27.10,27.10,1000,27.10
2010-11-12,27.25,27.35,27.10,27.10,2200,27.10
2010-11-11,27.45,27.70,27.45,27.45,000,27.45
2010-11-10,27.40,27.50,27.40,27.40,000,27.40
2010-11-09,27.55,27.55,27.55,27.55,200,27.55
2010-11-08,27.65,27.90,27.65,27.65,000,27.65
2010-11-05,27.55,27.55,27.50,27.50,5000,27.50
2010-11-04,27.50,27.50,27.50,27.50,1000,27.50
2010-11-03,26.90,26.90,26.90,26.90,20000,26.90
2010-11-02,26.55,26.65,26.55,26.55,000,26.55
2010-11-01,26.55,26.80,26.55,26.55,000,26.55
2010-10-29,26.00,26.00,26.00,26.00,200,26.00
2010-10-28,26.20,26.30,26.20,26.20,000,26.20
2010-10-27,26.30,26.30,26.30,26.30,3000,26.30
2010-10-26,26.45,26.45,26.45,26.45,400,26.45
2010-10-25,26.60,26.60,26.60,26.60,25000,26.60
2010-10-22,26.30,26.35,26.30,26.35,1400,26.35
2010-10-21,26.40,26.40,26.20,26.20,102000,26.20
2010-10-20,26.05,26.30,26.05,26.20,100000,26.20
2010-10-19,26.25,26.30,26.25,26.30,8800,26.30
2010-10-18,26.70,26.70,26.25,26.25,36800,26.25
2010-10-15,26.50,26.50,26.50,26.50,400,26.50
2010-10-14,26.50,26.50,26.50,26.50,1000,26.50
2010-10-13,26.00,26.00,26.00,26.00,1000,26.00
2010-10-12,25.90,25.90,25.90,25.90,5200,25.90
2010-10-11,26.00,26.00,26.00,26.00,13400,26.00
2010-10-08,25.90,25.90,25.90,25.90,100000,25.90
2010-10-07,25.90,25.90,25.85,25.85,49400,25.85
2010-10-06,25.85,25.90,25.85,25.90,4000,25.90
2010-10-05,25.45,25.45,25.45,25.45,400,25.45
2010-10-04,25.50,25.65,25.50,25.60,353200,25.60
2010-09-30,25.30,25.30,25.30,25.30,2400,25.30
2010-09-29,25.15,25.30,25.10,25.20,280800,25.20
2010-09-28,24.95,25.10,24.95,24.95,000,24.95
2010-09-27,25.20,25.25,25.15,25.15,14600,25.15
2010-09-24,24.85,24.95,24.80,24.95,53600,24.95
2010-09-22,24.90,24.95,24.85,24.85,295000,24.85
2010-09-21,24.90,24.90,24.80,24.85,94200,24.85
2010-09-20,24.70,24.90,24.70,24.85,861400,24.85
