Date,Open,High,Low,Close,Volume,Adj Close
2010-04-19,4.66,4.66,4.66,4.66,8100,4.66
2010-04-16,4.68,4.68,4.68,4.68,8100,4.68
2010-04-15,4.72,4.76,4.72,4.72,000,4.72
2010-04-14,4.77,4.81,4.77,4.77,000,4.77
2010-04-13,4.72,4.75,4.72,4.72,000,4.72
2010-04-12,4.72,4.74,4.72,4.72,000,4.72
2010-04-09,4.74,4.77,4.71,4.77,15300,4.77
2010-04-08,4.73,4.73,4.73,4.73,000,4.73
2010-04-07,4.75,4.75,4.75,4.75,000,4.75
2010-04-01,4.66,4.66,4.66,4.66,000,4.66
2010-03-31,4.66,4.66,4.66,4.66,000,4.66
2010-03-30,4.66,4.66,4.66,4.66,162000,4.66
2010-03-29,4.65,4.66,4.65,4.65,000,4.65
2010-03-26,4.59,4.62,4.59,4.59,599400,4.59
2010-03-25,4.56,4.58,4.56,4.56,399600,4.56
