Date,Open,High,Low,Close,Volume,Adj Close
2010-12-23,34.45,34.80,34.45,34.45,000,34.45
2010-12-22,34.30,34.55,34.30,34.30,000,34.30
2010-12-21,34.15,34.50,34.15,34.15,000,34.15
2010-12-20,33.70,34.00,33.70,33.70,000,33.70
2010-12-17,33.95,34.25,33.95,33.95,000,33.95
2010-12-16,33.85,34.15,33.85,33.85,000,33.85
2010-12-15,34.30,34.30,34.30,34.30,1000,34.30
2010-12-14,34.55,34.80,34.55,34.55,000,34.55
2010-12-13,34.05,34.20,34.05,34.05,000,34.05
2010-12-10,33.95,34.30,33.95,33.95,000,33.95
2010-12-09,33.95,34.30,33.95,33.95,000,33.95
2010-12-08,33.00,33.75,33.00,33.00,000,33.00
2010-12-07,33.95,34.25,33.95,33.95,000,33.95
2010-12-06,33.70,34.05,33.70,33.70,000,33.70
2010-12-03,33.75,33.75,33.75,33.75,5900,33.75
2010-12-02,33.35,33.55,33.35,33.35,000,33.35
2010-12-01,32.70,33.00,32.70,32.70,000,32.70
2010-11-30,32.50,32.75,32.50,32.50,000,32.50
2010-11-29,32.75,33.10,32.75,32.75,000,32.75
2010-11-26,32.45,32.75,32.45,32.45,000,32.45
2010-11-25,32.80,33.15,32.80,32.80,000,32.80
2010-11-24,32.80,33.15,32.80,32.80,000,32.80
2010-11-23,32.50,32.90,32.50,32.50,000,32.50
2010-11-22,33.65,34.00,33.65,33.65,000,33.65
2010-11-19,33.60,33.95,33.60,33.60,000,33.60
2010-11-18,33.55,33.90,33.55,33.55,000,33.55
2010-11-17,33.40,33.40,33.40,33.40,6000,33.40
2010-11-16,33.85,33.95,33.85,33.95,3300,33.95
2010-11-15,34.05,34.05,34.05,34.05,1100,34.05
2010-11-12,34.45,34.45,34.10,34.10,1300,34.10
2010-11-11,34.10,34.90,34.10,34.10,000,34.10
2010-11-10,34.30,34.85,34.30,34.30,000,34.30
2010-11-09,34.60,35.15,34.60,34.60,000,34.60
2010-11-08,34.60,35.40,34.60,34.60,000,34.60
2010-11-05,35.35,35.35,35.35,35.35,32000,35.35
2010-11-04,34.75,34.75,34.75,34.75,16000,34.75
2010-11-03,33.20,34.50,33.20,33.20,000,33.20
2010-11-02,33.00,34.20,33.00,33.00,000,33.00
2010-11-01,32.30,33.95,32.30,32.30,000,32.30
2010-10-29,32.30,33.15,32.30,32.30,000,32.30
2010-10-28,32.20,33.35,32.20,32.20,000,32.20
2010-10-27,32.70,33.00,32.70,32.70,000,32.70
2010-10-26,33.10,33.75,33.10,33.10,000,33.10
2010-10-25,33.90,33.90,33.90,33.90,16000,33.90
2010-10-22,32.50,33.45,32.50,32.50,000,32.50
2010-10-21,33.25,33.25,33.25,33.25,200,33.25
2010-10-20,32.70,33.35,32.70,32.70,000,32.70
2010-10-19,33.35,33.70,33.35,33.35,000,33.35
2010-10-18,33.20,33.35,33.20,33.20,000,33.20
2010-10-15,33.80,33.95,33.80,33.80,000,33.80
2010-10-14,32.50,34.20,32.50,32.50,000,32.50
2010-10-13,32.35,33.55,32.35,32.35,000,32.35
2010-10-12,33.00,33.00,33.00,33.00,600,33.00
2010-10-11,32.40,33.65,32.40,32.40,000,32.40
2010-10-08,32.60,33.30,32.60,32.60,000,32.60
2010-10-07,32.40,33.50,32.40,32.40,000,32.40
2010-10-06,31.60,33.40,31.60,31.60,000,31.60
2010-10-05,31.90,32.45,31.90,31.90,000,31.90
2010-10-04,32.70,32.70,32.70,32.70,6000,32.70
2010-09-30,31.80,32.80,31.80,31.80,000,31.80
2010-09-29,31.40,32.85,31.40,31.40,000,31.40
2010-09-28,32.20,32.20,32.20,32.20,300,32.20
2010-09-27,31.10,32.65,31.10,31.10,000,31.10
2010-09-24,31.20,31.95,31.20,31.20,000,31.20
2010-09-22,32.00,32.00,32.00,32.00,300,32.00
2010-09-21,30.90,31.85,30.90,30.90,000,30.90
2010-09-20,31.65,31.65,31.65,31.65,2000,31.65
2010-09-17,31.60,31.90,31.60,31.60,000,31.60
2010-09-16,30.70,31.40,30.70,30.70,000,30.70
2010-09-15,31.35,31.60,31.35,31.35,000,31.35
2010-09-14,31.10,31.45,31.10,31.10,000,31.10
2010-09-13,30.00,31.30,30.00,30.00,000,30.00
2010-09-10,30.00,30.85,30.00,30.00,000,30.00
2010-09-09,30.10,30.75,30.10,30.10,000,30.10
2010-09-08,30.00,30.30,30.00,30.00,000,30.00
2010-09-07,30.00,30.45,30.00,30.00,000,30.00
2010-09-06,30.35,30.35,30.35,30.35,100,30.35
2010-09-03,29.85,29.85,29.85,29.85,100,29.85
2010-09-02,29.70,30.05,29.70,29.70,000,29.70
2010-09-01,29.20,29.20,29.20,29.20,200,29.20
2010-08-31,28.50,28.75,28.50,28.50,000,28.50
2010-08-30,29.15,29.15,29.15,29.15,200,29.15
2010-08-27,28.25,28.60,28.25,28.25,000,28.25
2010-08-26,28.15,28.50,28.15,28.15,000,28.15
2010-08-25,28.25,28.25,28.25,28.25,1500,28.25
2010-08-24,28.00,28.35,28.00,28.00,000,28.00
2010-08-23,28.55,28.90,28.55,28.55,000,28.55
2010-08-20,28.50,28.85,28.50,28.50,000,28.50
2010-08-19,28.85,29.20,28.85,28.85,000,28.85
2010-08-18,28.85,29.15,28.85,28.85,000,28.85
2010-08-17,28.95,29.25,28.95,28.95,000,28.95
2010-08-16,28.45,28.50,28.45,28.50,32000,28.50
2010-08-13,28.90,29.20,28.90,28.90,000,28.90
2010-08-12,28.40,28.95,28.40,28.40,000,28.40
2010-08-11,28.95,29.25,28.95,28.95,000,28.95
2010-08-10,29.45,29.80,29.45,29.45,000,29.45
2010-08-09,30.00,30.35,30.00,30.00,000,30.00
2010-08-06,29.75,30.10,29.75,29.75,000,29.75
2010-08-05,29.65,29.95,29.65,29.65,000,29.65
2010-08-04,29.55,29.85,29.55,29.55,000,29.55
2010-08-03,29.60,29.95,29.60,29.60,000,29.60
2010-08-02,29.60,29.90,29.60,29.60,000,29.60
2010-07-30,28.90,29.20,28.90,28.90,000,28.90
2010-07-29,28.85,28.85,28.85,28.85,5000,28.85
2010-07-28,28.95,29.25,28.95,28.95,000,28.95
2010-07-27,29.00,29.30,29.00,29.00,000,29.00
2010-07-26,29.00,29.00,29.00,29.00,100,29.00
2010-07-23,28.55,28.90,28.55,28.55,000,28.55
2010-07-22,27.85,28.15,27.85,27.85,000,27.85
2010-07-21,28.05,28.40,28.05,28.05,000,28.05
2010-07-20,27.75,28.10,27.75,27.75,000,27.75
2010-07-19,27.60,27.60,27.60,27.60,5000,27.60
2010-07-16,27.90,28.25,27.90,27.90,000,27.90
2010-07-15,28.20,28.20,28.20,28.20,1000,28.20
2010-07-14,28.25,28.60,28.25,28.25,000,28.25
2010-07-13,27.85,27.85,27.85,27.85,1000,27.85
2010-07-12,27.60,27.90,27.60,27.60,000,27.60
2010-07-09,27.70,27.95,27.70,27.70,000,27.70
2010-07-08,27.50,27.80,27.50,27.50,000,27.50
2010-07-07,26.50,26.50,26.50,26.50,3000,26.50
2010-07-06,26.60,26.95,26.60,26.60,000,26.60
2010-07-05,25.95,26.25,25.95,25.95,000,25.95
2010-07-02,26.50,26.50,26.50,26.50,2000,26.50
2010-06-30,26.50,26.50,26.50,26.50,500,26.50
2010-06-29,26.80,27.15,26.80,26.80,000,26.80
2010-06-28,27.55,27.85,27.55,27.55,000,27.55
2010-06-25,27.45,27.75,27.45,27.45,000,27.45
2010-06-24,27.65,27.95,27.65,27.65,000,27.65
2010-06-23,27.90,28.25,27.90,27.90,000,27.90
2010-06-22,28.45,28.70,28.45,28.45,000,28.45
2010-06-21,28.80,28.80,28.80,28.80,1000,28.80
2010-06-18,28.05,28.35,28.05,28.05,000,28.05
2010-06-17,27.80,27.95,27.80,27.80,000,27.80
2010-06-15,27.45,27.80,27.45,27.45,000,27.45
2010-06-14,27.50,27.85,27.50,27.50,000,27.50
2010-06-11,27.05,27.40,27.05,27.05,000,27.05
2010-06-10,26.50,26.75,26.50,26.50,000,26.50
2010-06-09,26.00,26.50,26.00,26.00,000,26.00
2010-06-08,26.10,26.25,26.10,26.10,000,26.10
2010-06-07,25.60,25.75,25.60,25.75,400,25.75
2010-06-04,26.95,27.30,26.95,26.95,000,26.95
2010-06-03,27.10,27.45,27.10,27.10,000,27.10
2010-06-02,26.40,26.40,26.40,26.40,100,26.40
2010-06-01,26.55,26.55,26.40,26.40,16400,26.40
2010-05-31,26.70,27.10,26.70,26.70,000,26.70
2010-05-28,27.00,27.35,27.00,27.00,000,27.00
2010-05-27,26.50,26.50,26.50,26.50,100,26.50
2010-05-26,25.10,25.80,25.10,25.10,000,25.10
2010-05-25,25.75,25.75,25.65,25.65,700,25.65
2010-05-24,26.30,26.30,26.30,26.30,100,26.30
2010-05-20,26.60,26.60,26.60,26.60,100,26.60
2010-05-19,27.00,27.00,27.00,27.00,1000,27.00
2010-05-18,27.80,27.80,27.80,27.80,300,27.80
2010-05-17,27.80,27.85,27.80,27.85,800,27.85
2010-05-14,28.60,28.95,28.60,28.60,000,28.60
2010-05-13,29.20,29.40,29.20,29.20,000,29.20
2010-05-12,28.75,29.05,28.75,28.75,000,28.75
2010-05-11,28.70,28.95,28.70,28.70,000,28.70
2010-05-10,28.90,28.90,28.90,28.90,1000,28.90
2010-05-07,28.00,28.00,28.00,28.00,1200,28.00
2010-05-06,29.00,29.00,29.00,29.00,200,29.00
2010-05-05,29.25,29.55,29.25,29.25,000,29.25
2010-05-04,30.00,30.35,30.00,30.00,000,30.00
