Date,Open,High,Low,Close,Volume,Adj Close
2010-12-22,170.80,170.90,170.80,170.80,000,170.80
2010-12-21,170.80,170.90,170.80,170.80,000,170.80
2010-12-20,170.80,170.90,170.80,170.80,000,170.80
2010-12-17,170.80,170.90,170.80,170.80,000,170.80
2010-12-16,170.80,170.90,170.80,170.80,000,170.80
2010-12-15,170.80,170.90,170.80,170.80,000,170.80
2010-12-14,170.80,170.90,170.80,170.80,000,170.80
2010-12-13,170.80,170.90,170.80,170.80,000,170.80
2010-12-10,170.80,170.90,170.80,170.80,000,170.80
2010-12-09,170.80,170.90,170.80,170.80,000,170.80
2010-12-08,170.80,170.90,170.80,170.80,000,170.80
2010-12-07,170.80,170.90,170.80,170.80,000,170.80
2010-12-06,170.80,170.90,170.80,170.80,000,170.80
2010-12-03,170.80,170.90,170.80,170.80,000,170.80
2010-12-02,170.80,170.90,170.80,170.80,000,170.80
2010-12-01,170.80,170.90,170.80,170.80,000,170.80
2010-11-30,170.80,170.90,170.80,170.80,000,170.80
2010-11-29,170.80,170.90,170.80,170.80,000,170.80
2010-11-26,170.80,170.90,170.80,170.80,000,170.80
2010-11-25,170.80,170.90,170.80,170.80,000,170.80
2010-11-24,170.80,170.90,170.80,170.80,000,170.80
2010-11-23,170.80,170.90,170.80,170.80,000,170.80
2010-11-22,170.80,170.90,170.80,170.80,000,170.80
2010-11-19,170.80,170.90,170.80,170.80,000,170.80
2010-11-18,170.80,170.90,170.80,170.80,000,170.80
2010-11-17,170.80,170.90,170.80,170.80,000,170.80
2010-11-16,170.80,170.90,170.80,170.80,000,170.80
2010-11-15,170.80,170.90,170.80,170.80,000,170.80
2010-11-12,170.80,170.90,170.80,170.80,000,170.80
2010-11-11,170.80,170.90,170.80,170.80,000,170.80
2010-11-10,170.80,170.90,170.80,170.80,000,170.80
2010-11-09,170.80,170.90,170.80,170.80,000,170.80
2010-11-08,170.80,170.90,170.80,170.80,000,170.80
2010-11-05,170.80,170.90,170.80,170.80,000,170.80
2010-11-04,170.80,170.90,170.80,170.80,000,170.80
2010-11-03,170.80,170.90,170.80,170.80,000,170.80
2010-11-02,170.80,170.90,170.80,170.80,1500,170.80
2010-11-01,170.80,170.90,170.80,170.80,000,170.80
2010-10-29,170.80,170.90,170.80,170.80,000,170.80
2010-10-28,170.80,170.90,170.80,170.80,000,170.80
2010-10-27,170.80,170.90,170.80,170.80,000,170.80
2010-10-26,170.80,170.90,170.80,170.80,000,170.80
2010-10-25,170.80,170.80,170.80,170.80,200,170.80
2010-10-22,170.80,170.90,170.80,170.80,000,170.80
2010-10-21,170.90,170.90,170.90,170.90,200,170.90
2010-10-20,170.80,170.90,170.80,170.80,000,170.80
2010-10-19,170.80,170.90,170.80,170.80,000,170.80
2010-10-18,170.80,170.90,170.80,170.80,000,170.80
2010-10-15,170.80,170.90,170.80,170.80,000,170.80
2010-10-14,170.80,170.90,170.80,170.80,000,170.80
2010-10-13,170.80,170.90,170.80,170.80,000,170.80
2010-10-12,170.80,170.90,170.80,170.80,000,170.80
2010-10-11,170.80,170.90,170.80,170.80,000,170.80
2010-10-08,170.80,170.90,170.80,170.80,000,170.80
2010-10-07,170.80,170.90,170.80,170.80,000,170.80
2010-10-06,170.80,170.90,170.80,170.80,000,170.80
2010-10-05,170.80,170.90,170.80,170.80,000,170.80
2010-10-04,170.80,170.90,170.80,170.80,000,170.80
2010-09-30,170.80,170.90,170.80,170.80,000,170.80
2010-09-29,170.80,170.90,170.80,170.80,000,170.80
2010-09-28,170.80,170.90,170.80,170.80,000,170.80
2010-09-27,170.80,170.90,170.80,170.80,000,170.80
2010-09-24,170.80,170.90,170.80,170.80,000,170.80
2010-09-22,170.80,170.90,170.80,170.80,000,170.80
2010-09-21,170.80,170.90,170.80,170.80,000,170.80
2010-09-20,170.80,170.90,170.80,170.80,000,170.80
2010-09-17,170.80,170.90,170.80,170.80,000,170.80
2010-09-16,170.80,170.90,170.80,170.80,000,170.80
2010-09-15,170.80,170.90,170.80,170.80,000,170.80
2010-09-14,170.80,170.90,170.80,170.80,000,170.80
2010-09-13,170.80,170.90,170.80,170.80,000,170.80
2010-09-10,170.80,170.90,170.80,170.80,000,170.80
2010-09-09,170.80,170.90,170.80,170.80,000,170.80
2010-09-08,170.80,170.90,170.80,170.80,000,170.80
2010-09-07,170.80,170.90,170.80,170.80,000,170.80
2010-09-06,170.80,170.90,170.80,170.80,000,170.80
2010-09-03,170.80,170.90,170.80,170.80,000,170.80
2010-09-02,170.80,170.90,170.80,170.80,000,170.80
2010-09-01,170.80,170.90,170.80,170.80,000,170.80
2010-08-31,170.80,170.90,170.80,170.80,000,170.80
2010-08-30,170.80,170.90,170.80,170.80,000,170.80
2010-08-27,170.80,170.90,170.80,170.80,000,170.80
2010-08-26,170.80,170.90,170.80,170.80,000,170.80
2010-08-25,170.80,170.90,170.80,170.80,000,170.80
2010-08-24,170.80,170.90,170.80,170.80,000,170.80
2010-08-23,170.80,170.90,170.80,170.80,000,170.80
2010-08-20,170.80,170.90,170.80,170.80,000,170.80
2010-08-19,170.80,170.90,170.80,170.80,000,170.80
2010-08-18,170.80,170.90,170.80,170.80,000,170.80
2010-08-17,170.80,170.90,170.80,170.80,000,170.80
2010-08-16,170.80,170.90,170.80,170.80,000,170.80
2010-08-13,170.80,170.90,170.80,170.80,000,170.80
2010-08-12,170.80,170.90,170.80,170.80,000,170.80
2010-08-11,170.80,170.90,170.80,170.80,000,170.80
2010-08-10,170.80,170.90,170.80,170.80,000,170.80
2010-08-09,170.80,170.90,170.80,170.80,000,170.80
2010-08-06,170.80,170.90,170.80,170.80,000,170.80
2010-08-05,170.80,170.90,170.80,170.80,000,170.80
2010-08-04,170.80,170.90,170.80,170.80,000,170.80
2010-08-03,170.80,170.90,170.80,170.80,000,170.80
2010-08-02,170.80,170.90,170.80,170.80,000,170.80
2010-07-30,170.80,170.90,170.80,170.80,000,170.80
2010-07-29,170.80,170.90,170.80,170.80,000,170.80
2010-07-28,170.80,170.90,170.80,170.80,000,170.80
2010-07-27,170.80,170.90,170.80,170.80,000,170.80
2010-07-26,170.80,170.90,170.80,170.80,000,170.80
2010-07-23,170.80,170.90,170.80,170.80,000,170.80
2010-07-22,170.80,170.90,170.80,170.80,000,170.80
2010-07-21,170.80,170.90,170.80,170.80,000,170.80
2010-07-20,170.80,170.90,170.80,170.80,000,170.80
2010-07-19,170.80,170.90,170.80,170.80,000,170.80
2010-07-16,170.80,170.90,170.80,170.80,000,170.80
2010-07-15,170.80,170.90,170.80,170.80,000,170.80
2010-07-14,170.80,170.90,170.80,170.80,000,170.80
2010-07-13,170.80,170.90,170.80,170.80,000,170.80
2010-07-12,170.80,170.90,170.80,170.80,000,170.80
2010-07-09,170.80,170.90,170.80,170.80,000,170.80
2010-07-08,170.80,170.90,170.80,170.80,000,170.80
2010-07-07,170.80,170.90,170.80,170.80,000,170.80
2010-07-06,170.80,170.90,170.80,170.80,000,170.80
2010-07-05,170.80,170.90,170.80,170.80,000,170.80
2010-07-02,170.80,170.90,170.80,170.80,000,170.80
