@relation QueryResult_rsi1_rsi2_rsi3_rsi4_rsi5_rsi6_rsi7_rsi8_rsi9_rsi10_rsi11_rsi12_rsi13_rsi14_rsi15_rsi16_rsi17_rsi18_rsi19_rsi20_rsi21_rsi22_rsi23_rsi24_rsi25_rsi26_rsi27_rsi28_rsi29_rsi30_rsi31_rsi32_rsi33_rsi34_rsi35_rsi36_rsi37_rsi38_rsi39_rsi40_rsi41_rsi42_rsi43_rsi44_rsi45_rsi46_rsi47_rsi48_rsi49_rsi50

@attribute Date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute Adj_C numeric
@attribute rsi1 numeric
@attribute rsi2 numeric
@attribute rsi3 numeric
@attribute rsi4 numeric
@attribute rsi5 numeric
@attribute rsi6 numeric
@attribute rsi7 numeric
@attribute rsi8 numeric
@attribute rsi9 numeric
@attribute rsi10 numeric
@attribute rsi11 numeric
@attribute rsi12 numeric
@attribute rsi13 numeric
@attribute rsi14 numeric
@attribute rsi15 numeric
@attribute rsi16 numeric
@attribute rsi17 numeric
@attribute rsi18 numeric
@attribute rsi19 numeric
@attribute rsi20 numeric
@attribute rsi21 numeric
@attribute rsi22 numeric
@attribute rsi23 numeric
@attribute rsi24 numeric
@attribute rsi25 numeric
@attribute rsi26 numeric
@attribute rsi27 numeric
@attribute rsi28 numeric
@attribute rsi29 numeric
@attribute rsi30 numeric
@attribute rsi31 numeric
@attribute rsi32 numeric
@attribute rsi33 numeric
@attribute rsi34 numeric
@attribute rsi35 numeric
@attribute rsi36 numeric
@attribute rsi37 numeric
@attribute rsi38 numeric
@attribute rsi39 numeric
@attribute rsi40 numeric
@attribute rsi41 numeric
@attribute rsi42 numeric
@attribute rsi43 numeric
@attribute rsi44 numeric
@attribute rsi45 numeric
@attribute rsi46 numeric
@attribute rsi47 numeric
@attribute rsi48 numeric
@attribute rsi49 numeric
@attribute rsi50 numeric

@data
1994-08-11T00:00:00,9524.5,0,9571.3,9529.666667,9531.725,9545.82,9562,9565.414286,9581.6125,9592.955556,9581.94,9565.645455,9552.025,9524.515385,9499.521429,9476.42,9454,9438.4,9422.1,9410.084211,9395.43,9367.471429,9342.990909,9310.317391,9272.175,9238.608,9209.85,9181.888889,9161.935714,9143.534483,9126.563333,9114.687097,9099.8625,9086.942424,9074.017647,9068.502857,9065.677778,9060.572973,9055.236842,9053.774359,9055.28,9054.490244,9056.752381,9058.018605,9061.031818,9066.146667,9070.097826,9076.755319,9080.0375,9082.940816,9091.524
1994-08-12T00:00:00,9464.6,0,9494.55,9535.733333,9513.4,9518.3,9532.283333,9548.085714,9552.8125,9568.611111,9580.12,9571.272727,9557.225,9545.3,9520.235714,9497.193333,9475.68125,9454.623529,9439.855556,9424.336842,9412.81,9398.72381,9371.886364,9348.278261,9316.745833,9279.872,9247.3,9219.285185,9191.985714,9172.372414,9154.236667,9137.467742,9125.621875,9110.915152,9098.05,9085.177143,9079.505556,9076.459459,9071.205263,9065.733333,9064.045,9065.263415,9064.254762,9066.237209,9067.259091,9070,9074.808696,9078.491489,9084.835417,9087.885714,9090.574
1994-08-15T00:00:00,9486.1,0,9475.35,9491.733333,9523.325,9507.94,9512.933333,9525.685714,9540.3375,9545.4,9560.36,9571.572727,9564.175,9551.753846,9541.071429,9517.96,9496.5,9476.294118,9456.372222,9442.289474,9427.425,9416.3,9402.695455,9376.852174,9354.020833,9323.52,9287.803846,9256.144444,9228.814286,9202.127586,9182.83,9164.941935,9148.3625,9136.545455,9121.95,9109.137143,9096.313889,9090.494595,9087.239474,9081.84359,9076.2425,9074.339024,9075.283333,9074.065116,9075.779545,9076.566667,9079.045652,9083.559574,9086.983333,9093.02449,9095.85
1994-08-16T00:00:00,9366.6,0,9426.35,9439.1,9460.45,9491.98,9484.383333,9492.028571,9505.8,9521.033333,9527.52,9542.745455,9554.491667,9548.976923,9538.528571,9529.44,9508.5,9488.858824,9470.2,9451.647368,9438.505,9424.528571,9414.040909,9401.126087,9376.425,9354.524,9325.176923,9290.722222,9260.089286,9233.565517,9207.61,9188.758065,9171.24375,9154.975758,9143.311765,9128.94,9116.288889,9103.618919,9097.760526,9094.402564,9088.9625,9083.32439,9081.297619,9082.05814,9080.713636,9082.242222,9082.871739,9085.16383,9089.45625,9092.689796,9098.496
1994-08-17T00:00:00,9538,0,9452.3,9463.566667,9463.825,9475.96,9499.65,9492.042857,9497.775,9509.377778,9522.73,9528.472727,9542.35,9553.223077,9548.192857,9538.493333,9529.975,9510.235294,9491.588889,9473.768421,9455.965,9443.242857,9429.686364,9419.430435,9406.829167,9382.888,9361.580769,9333.059259,9299.553571,9269.672414,9243.713333,9218.267742,9199.671875,9182.357576,9166.241176,9154.588571,9140.302778,9127.686486,9115.05,9109.048718,9105.4925,9099.914634,9094.15,9091.918605,9092.420455,9090.875556,9092.15,9092.555319,9094.597917,9098.610204,9101.596
1994-08-18T00:00:00,9518.9,0,9528.45,9474.5,9477.4,9474.84,9483.116667,9502.4,9495.4,9500.122222,9510.33,9522.381818,9527.675,9540.546154,9550.771429,9546.24,9537.26875,9529.323529,9510.716667,9493.026316,9476.025,9458.961905,9446.681818,9433.565217,9423.575,9411.312,9388.119231,9367.407407,9339.696429,9307.117241,9277.98,9252.590323,9227.6625,9209.345455,9192.255882,9176.317143,9164.708333,9150.535135,9137.981579,9125.405128,9119.295,9115.57561,9109.890476,9104.027907,9101.622727,9101.897778,9100.180435,9101.229787,9101.4375,9103.257143,9107.016
1994-08-19T00:00:00,9404.4,0,9461.65,9487.1,9456.975,9462.8,9463.1,9471.871429,9490.15,9485.288889,9490.55,9500.7,9512.55,9518.192308,9530.821429,9541.013333,9537.375,9529.452941,9522.383333,9505.121053,9488.595,9472.614286,9456.481818,9444.843478,9432.35,9422.808,9411.046154,9388.722222,9368.728571,9341.927586,9310.36,9282.058065,9257.334375,9233.018182,9215.082353,9198.317143,9182.652778,9171.186486,9157.215789,9144.812821,9132.38,9126.24878,9122.452381,9116.739535,9110.854545,9108.351111,9108.473913,9106.653191,9107.545833,9107.620408,9109.28
1994-08-22T00:00:00,9457.3,0,9430.85,9460.2,9479.65,9457.04,9461.883333,9462.271429,9470.05,9486.5,9482.49,9487.527273,9497.083333,9508.3,9513.842857,9525.92,9535.78125,9532.664706,9525.444444,9518.957895,9502.73,9487.104762,9471.918182,9456.517391,9445.3625,9433.348,9424.134615,9412.759259,9391.171429,9371.782759,9345.773333,9315.1,9287.534375,9263.393939,9239.614706,9222.002857,9205.511111,9190.075676,9178.715789,9164.910256,9152.625,9140.304878,9134.130952,9130.239535,9124.479545,9118.553333,9115.936957,9115.895745,9113.958333,9114.683673,9114.614
1994-08-23T00:00:00,9234.1,0,9345.7,9365.266667,9403.675,9430.54,9419.883333,9429.342857,9433.75,9443.833333,9461.26,9459.909091,9466.408333,9476.853846,9488.714286,9495.193333,9507.68125,9518.035294,9516.077778,9510.110526,9504.715,9489.938095,9475.604545,9461.578261,9447.25,9436.912,9425.684615,9417.096296,9406.378571,9385.755172,9367.193333,9342.170968,9312.56875,9285.915152,9262.532353,9239.457143,9222.338889,9206.283784,9191.234211,9180.135897,9166.64,9154.612195,9142.538095,9136.455814,9132.6,9126.915556,9121.065217,9118.451064,9118.358333,9116.410204,9117.072
1994-08-24T00:00:00,9238.7,0,9236.4,9310.033333,9333.625,9370.68,9398.566667,9394,9405.5125,9412.077778,9423.32,9441.027273,9441.475,9448.892308,9459.842857,9472.046667,9479.1625,9491.858824,9502.516667,9501.478947,9496.54,9492.047619,9478.518182,9465.304348,9452.291667,9438.908,9429.288462,9418.759259,9410.725,9400.596552,9380.853333,9363.048387,9338.9375,9310.330303,9284.526471,9261.851429,9239.436111,9222.781081,9207.136842,9192.451282,9181.6,9168.397561,9156.614286,9144.774419,9138.779545,9134.957778,9129.345652,9123.568085,9120.95625,9120.814286,9118.856
1994-08-25T00:00:00,9336.1,0,9287.4,9269.633333,9316.55,9334.12,9364.916667,9389.642857,9386.7625,9397.8,9404.48,9415.390909,9432.283333,9433.369231,9440.835714,9451.593333,9463.55,9470.747059,9483.205556,9493.757895,9493.21,9488.9,9484.959091,9472.326087,9459.920833,9447.644,9434.953846,9425.837037,9415.807143,9408.151724,9398.446667,9379.409677,9362.20625,9338.851515,9311.088235,9286,9263.913889,9242.048649,9225.763158,9210.44359,9196.0425,9185.368293,9172.390476,9160.788372,9149.122727,9143.164444,9139.330435,9133.744681,9127.995833,9125.346939,9125.12
1994-08-26T00:00:00,9399.1,0,9367.6,9324.633333,9302,9333.06,9344.95,9369.8,9390.825,9388.133333,9397.93,9403.990909,9414.033333,9429.730769,9430.921429,9438.053333,9448.3125,9459.758824,9466.766667,9478.778947,9489.025,9488.728571,9484.818182,9481.226087,9469.275,9457.488,9445.776923,9433.625926,9424.882143,9415.231034,9407.85,9398.467742,9380.025,9363.324242,9340.623529,9313.602857,9289.141667,9267.567568,9246.181579,9230.207692,9215.16,9200.995122,9190.457143,9177.662791,9166.204545,9154.677778,9148.728261,9144.857447,9139.272917,9133.528571,9130.822
1994-08-30T00:00:00,9686.6,0,9542.85,9473.933333,9415.125,9378.92,9391.983333,9393.757143,9409.4,9423.688889,9417.98,9424.172727,9427.541667,9435,9448.078571,9447.966667,9453.5875,9462.329412,9472.361111,9478.336842,9489.17,9498.433333,9497.722727,9493.591304,9489.783333,9477.968,9466.3,9454.696296,9442.660714,9433.906897,9424.276667,9416.841935,9407.471875,9389.315152,9372.832353,9350.508571,9323.963889,9299.883784,9278.594737,9257.474359,9241.6175,9226.658537,9212.557143,9201.995349,9189.229545,9177.768889,9166.241304,9160.17234,9156.14375,9150.442857,9144.59
1994-08-31T00:00:00,9929.4,0,9808,9671.7,9587.8,9517.98,9470.666667,9468.757143,9460.7125,9467.177778,9474.26,9464.472727,9466.275,9466.146154,9470.314286,9480.166667,9478.05625,9481.576471,9488.277778,9496.415789,9500.89,9510.133333,9518.022727,9516.491304,9511.75,9507.368,9495.330769,9483.451852,9471.65,9459.444828,9450.423333,9440.570968,9432.859375,9423.287879,9405.2,9388.734286,9366.588889,9340.327027,9316.45,9295.282051,9274.2725,9258.392683,9243.390476,9229.227907,9218.527273,9205.677778,9194.108696,9182.478723,9176.197917,9171.92449,9166.022
1994-09-01T00:00:00,9890.9,0,9910.15,9835.633333,9726.5,9648.42,9580.133333,9530.7,9521.525,9508.511111,9509.55,9512.136364,9500.008333,9498.938462,9496.485714,9498.353333,9505.8375,9502.341176,9504.316667,9509.468421,9516.14,9519.461905,9527.440909,9534.234783,9532.091667,9526.916,9522.119231,9509.981481,9498.003571,9486.106897,9473.826667,9464.632258,9454.64375,9446.739394,9437.041176,9419.077143,9402.683333,9380.759459,9354.815789,9331.179487,9310.1725,9289.312195,9273.452381,9258.448837,9244.265909,9233.468889,9220.573913,9208.934043,9197.2375,9190.783673,9186.304
1994-09-02T00:00:00,9901.6,0,9896.25,9907.3,9852.125,9761.52,9690.616667,9626.057143,9577.0625,9563.755556,9547.82,9545.190909,9544.591667,9530.9,9527.7,9523.493333,9523.55625,9529.117647,9524.522222,9525.226316,9529.075,9534.495238,9536.831818,9543.708696,9549.541667,9546.872,9541.326923,9536.174074,9523.967857,9511.92069,9499.956667,9487.625806,9478.2875,9468.187879,9460.117647,9450.314286,9432.480556,9416.167568,9394.465789,9368.835897,9345.44,9324.597561,9303.890476,9288.060465,9273.065909,9258.873333,9247.993478,9235.06383,9223.364583,9211.612245,9205
1994-09-05T00:00:00,9962,0,9931.8,9918.166667,9920.975,9874.1,9794.933333,9729.385714,9668.05,9619.833333,9603.58,9585.472727,9579.925,9576.7,9561.692857,9556.653333,9550.9,9549.347059,9553.166667,9547.547368,9547.065,9549.690476,9553.927273,9555.317391,9561.1375,9566.04,9562.838462,9556.907407,9551.382143,9539.072414,9526.923333,9514.86129,9502.45,9492.945455,9482.711765,9474.457143,9464.527778,9446.791892,9430.531579,9409.017949,9383.665,9360.478049,9339.77381,9319.195349,9303.377273,9288.375556,9274.158696,9263.185106,9250.208333,9238.438776,9226.62
1994-09-06T00:00:00,10036,0,9999,9966.533333,9947.625,9943.98,9901.083333,9829.371429,9767.7125,9708.933333,9661.45,9642.890909,9623.016667,9615.007692,9609.507143,9593.313333,9586.6125,9579.435294,9576.383333,9578.578947,9571.97,9570.347619,9571.795455,9574.886957,9575.345833,9580.132,9584.115385,9580.362963,9574.017857,9568.093103,9555.636667,9543.345161,9531.146875,9518.618182,9508.917647,9498.52,9490.055556,9479.972973,9462.297368,9446.05641,9424.6925,9399.57561,9376.561905,9355.965116,9335.486364,9319.657778,9304.628261,9290.368085,9279.285417,9266.244898,9254.39
1994-09-07T00:00:00,10165.9,0,10100.95,10054.633333,10016.375,9991.28,9980.966667,9938.914286,9871.4375,9811.955556,9754.63,9707.309091,9686.475,9664.776923,9654.357143,9646.6,9629.1,9620.688235,9612.016667,9607.410526,9607.945,9600.252381,9597.418182,9597.626087,9599.5125,9598.968,9602.661538,9605.662963,9601.275,9594.427586,9588.02,9575.322581,9562.8,9550.381818,9537.655882,9527.688571,9517.058333,9508.321622,9498.023684,9480.338462,9464.0525,9442.770732,9417.821429,9394.918605,9374.372727,9353.94,9338.054348,9322.953191,9308.608333,9297.379592,9284.238
1994-09-08T00:00:00,10151,0,10158.45,10117.633333,10078.725,10043.3,10017.9,10005.257143,9965.425,9902.5,9845.86,9790.663636,9744.283333,9722.207692,9699.507143,9687.466667,9678.125,9659.8,9650.15,9640.384211,9634.59,9633.804762,9625.286364,9621.486957,9620.683333,9621.572,9620.2,9622.97037,9625.139286,9620.231034,9612.98,9606.180645,9593.3125,9580.624242,9568.047059,9555.18,9545.002778,9534.191892,9525.234211,9514.766667,9497.105,9480.807317,9459.633333,9434.872093,9412.102273,9391.631111,9371.267391,9355.351064,9340.204167,9325.8,9314.452
1994-09-09T00:00:00,10145,0,10148,10153.966667,10124.475,10091.98,10060.25,10036.057143,10022.725,9985.377778,9926.75,9873.054545,9820.191667,9775.107692,9752.407143,9729.206667,9716.0625,9705.588235,9686.755556,9676.194737,9665.615,9658.895238,9657.040909,9647.882609,9643.3,9641.656,9641.703846,9639.637037,9641.614286,9643.065517,9637.723333,9630.141935,9623.01875,9610.030303,9597.223529,9584.531429,9571.563889,9561.218919,9550.265789,9541.125641,9530.5225,9512.907317,9496.621429,9475.572093,9451.011364,9428.388889,9408.008696,9387.729787,9371.802083,9356.628571,9342.184
1994-09-12T00:00:00,9890.4,0,10017.7,10062.133333,10088.075,10077.66,10058.383333,10035.985714,10017.85,10008.022222,9975.88,9923.445455,9874.5,9825.592308,9783.342857,9761.606667,9739.28125,9726.317647,9715.855556,9697.473684,9686.905,9676.319048,9669.418182,9667.186957,9657.9875,9653.184,9651.223077,9650.914815,9648.592857,9650.193103,9651.31,9645.874194,9638.275,9631.121212,9618.276471,9605.6,9593.027778,9580.181081,9569.881579,9558.987179,9549.8575,9539.3,9521.895238,9505.77907,9485,9460.775556,9438.432609,9418.27234,9398.202083,9382.385714,9367.304
1994-09-13T00:00:00,9937,0,9913.7,9990.8,10030.85,10057.86,10054.216667,10041.042857,10023.6125,10008.866667,10000.92,9972.345455,9924.575,9879.307692,9833.55,9793.586667,9772.56875,9750.911765,9738.022222,9727.494737,9709.45,9698.814286,9688.168182,9681.052174,9678.429167,9669.148,9664.1,9661.807407,9661.132143,9658.537931,9659.753333,9660.525806,9654.971875,9647.327273,9640.117647,9627.382857,9614.805556,9602.324324,9589.571053,9579.294872,9568.4375,9559.3,9548.769048,9531.548837,9515.579545,9495.044444,9471.128261,9449.040426,9429.079167,9409.197959,9393.478
1994-09-14T00:00:00,9846.4,0,9891.7,9891.266667,9954.7,9993.96,10022.616667,10024.528571,10016.7125,10003.922222,9992.62,9986.872727,9961.85,9918.561538,9876.957143,9834.406667,9796.8875,9776.911765,9756.216667,9743.726316,9733.44,9715.971429,9705.522727,9695.047826,9687.941667,9685.148,9675.965385,9670.851852,9668.4,9667.52069,9664.8,9665.774194,9666.334375,9660.772727,9653.182353,9646.011429,9633.466667,9621.064865,9608.747368,9596.15641,9585.9725,9575.217073,9566.135714,9555.690698,9538.704545,9522.931111,9502.682609,9479.112766,9457.31875,9437.595918,9417.942
1994-09-15T00:00:00,9862.6,0,9854.5,9882,9884.1,9936.28,9972.066667,9999.757143,10004.2875,9999.588889,9989.79,9980.8,9976.516667,9954.215385,9914.564286,9876,9836.16875,9800.752941,9781.672222,9761.815789,9749.67,9739.590476,9722.636364,9712.352174,9702.029167,9694.928,9691.973077,9682.877778,9677.7,9675.096552,9674.023333,9671.180645,9671.925,9672.281818,9666.708824,9659.165714,9652.027778,9639.659459,9627.421053,9615.25641,9602.8175,9592.719512,9582.059524,9573.030233,9562.665909,9545.902222,9530.315217,9510.340426,9487.102083,9465.589796,9446.096
1994-09-16T00:00:00,9968.5,0,9915.55,9892.5,9903.625,9900.98,9941.65,9971.557143,9995.85,10000.311111,9996.48,9987.854545,9979.775,9975.9,9955.235714,9918.16,9881.78125,9843.952941,9810.072222,9791.505263,9772.15,9760.090476,9749.995455,9733.326087,9723.025,9712.688,9705.45,9702.214815,9693.078571,9687.727586,9684.876667,9683.522581,9680.471875,9680.912121,9680.994118,9675.331429,9667.758333,9660.581081,9648.313158,9636.166667,9624.0875,9611.736585,9601.666667,9591.046512,9582.018182,9571.684444,9555.08913,9539.638298,9519.885417,9496.926531,9475.648
1994-09-19T00:00:00,9801.4,0,9884.95,9877.5,9869.725,9883.18,9884.383333,9921.614286,9950.2875,9974.244444,9980.42,9978.745455,9972.316667,9966.053846,9963.435714,9944.98,9910.8625,9877.052941,9841.588889,9809.615789,9792,9773.542857,9761.968182,9752.230435,9736.1625,9726.16,9716.1,9709.003704,9705.757143,9696.813793,9691.516667,9688.635484,9687.20625,9684.136364,9684.455882,9684.434286,9678.833333,9671.37027,9664.286842,9652.238462,9640.2975,9628.412195,9616.252381,9606.311628,9595.827273,9586.893333,9576.678261,9560.329787,9545.091667,9525.630612,9503.016
1994-09-20T00:00:00,9824.8,0,9813.1,9864.9,9864.325,9860.74,9873.45,9875.871429,9909.5125,9936.344444,9959.3,9966.272727,9965.916667,9960.969231,9955.964286,9954.193333,9937.46875,9905.8,9874.15,9840.705263,9810.375,9793.561905,9775.872727,9764.7,9755.254167,9739.708,9729.953846,9720.125926,9713.139286,9709.862069,9701.08,9695.816129,9692.890625,9691.375758,9688.273529,9688.465714,9688.333333,9682.778378,9675.407895,9668.402564,9656.5525,9644.797561,9633.088095,9621.102326,9611.277273,9600.915556,9592.065217,9581.957447,9565.839583,9550.8,9531.614
1994-09-22T00:00:00,9668.1,0,9746.45,9764.766667,9815.7,9825.08,9828.633333,9844.114286,9849.9,9882.688889,9909.52,9932.827273,9941.425,9943.007692,9940.05,9936.773333,9936.3125,9921.623529,9892.594444,9863.305263,9832.075,9803.6,9787.859091,9771.186957,9760.675,9751.768,9736.953846,9727.662963,9718.267857,9711.586207,9708.47,9700.016129,9694.95,9692.139394,9690.691176,9687.697143,9687.9,9687.786486,9682.392105,9675.220513,9668.395,9656.834146,9645.352381,9633.902326,9622.170455,9612.54,9602.376087,9593.682979,9583.752083,9567.926531,9553.146
1994-09-23T00:00:00,9632.5,0,9650.3,9708.466667,9731.7,9779.06,9792.983333,9800.614286,9817.6625,9825.744444,9857.67,9884.336364,9907.8,9917.661538,9920.828571,9919.546667,9917.75625,9918.441176,9905.561111,9878.905263,9851.765,9822.571429,9795.822727,9781.104348,9765.408333,9755.548,9747.180769,9733.085185,9724.264286,9715.310345,9708.95,9706.019355,9697.90625,9693.057576,9690.385294,9689.028571,9686.163889,9686.402703,9686.331579,9681.112821,9674.1525,9667.519512,9656.254762,9645.053488,9633.870455,9622.4,9612.973913,9603.017021,9594.491667,9584.746939,9569.218
1994-09-26T00:00:00,9643.6,0,9638.05,9648.066667,9692.25,9714.08,9756.483333,9771.642857,9780.9875,9798.322222,9807.53,9838.209091,9864.275,9887.476923,9898.085714,9902.346667,9902.3,9901.629412,9903.172222,9891.773684,9867.14,9841.852381,9814.436364,9789.204348,9775.375,9760.536,9751.242308,9743.344444,9729.889286,9721.482759,9712.92,9706.841935,9704.06875,9696.260606,9691.602941,9689.048571,9687.766667,9685.013514,9685.276316,9685.235897,9680.175,9673.407317,9666.95,9655.960465,9645.020455,9634.086667,9622.86087,9613.625532,9603.8625,9595.493878,9585.924
1994-09-27T00:00:00,9610.2,0,9626.9,9628.766667,9638.6,9675.84,9696.766667,9735.585714,9751.4625,9762.011111,9779.51,9789.590909,9819.208333,9844.730769,9867.671429,9878.893333,9884.0875,9885.117647,9885.438889,9887.752632,9877.695,9854.904762,9831.322727,9805.556522,9781.745833,9768.768,9754.753846,9746.018519,9738.589286,9725.762069,9717.773333,9709.606452,9703.821875,9701.224242,9693.729412,9689.277143,9686.858333,9685.67027,9683.044737,9683.351282,9683.36,9678.468293,9671.902381,9665.630233,9654.920455,9644.246667,9633.567391,9622.591489,9613.554167,9603.991837,9595.788
1994-09-28T00:00:00,9693.5,0,9651.85,9649.1,9644.95,9649.58,9678.783333,9696.3,9730.325,9745.022222,9755.16,9771.690909,9781.583333,9809.538462,9833.928571,9856.06,9867.30625,9872.876471,9874.472222,9875.336842,9878.04,9868.92381,9847.568182,9825.330435,9800.8875,9778.216,9765.873077,9752.485185,9744.142857,9737.034483,9724.686667,9716.990323,9709.103125,9703.509091,9700.997059,9693.722857,9689.394444,9687.037838,9685.876316,9683.312821,9683.605,9683.607317,9678.82619,9672.404651,9666.263636,9655.777778,9645.317391,9634.842553,9624.06875,9615.185714,9605.782
1994-09-29T00:00:00,9700.2,0,9696.85,9667.966667,9661.875,9656,9658.016667,9681.842857,9696.7875,9726.977778,9740.54,9750.163636,9765.733333,9775.323077,9801.728571,9825.013333,9846.31875,9857.476471,9863.283333,9865.3,9866.58,9869.571429,9861.254545,9841.16087,9820.116667,9796.86,9775.215385,9763.440741,9750.617857,9742.627586,9735.806667,9723.896774,9716.465625,9708.833333,9703.411765,9700.974286,9693.902778,9689.686486,9687.384211,9686.24359,9683.735,9684.009756,9684.002381,9679.323256,9673.036364,9667.017778,9656.743478,9646.485106,9636.204167,9625.622449,9616.886
1994-09-30T00:00:00,9521.2,0,9610.7,9638.3,9631.275,9633.74,9633.533333,9638.471429,9661.7625,9677.277778,9706.4,9720.6,9731.083333,9746.923077,9757.171429,9783.026667,9806.025,9827.194118,9838.794444,9845.278947,9848.095,9850.133333,9853.736364,9846.469565,9827.829167,9808.16,9786.257692,9765.807407,9754.789286,9742.706897,9735.246667,9728.883871,9717.5625,9710.548485,9703.314706,9698.205714,9695.980556,9689.235135,9685.252632,9683.123077,9682.1175,9679.770732,9680.133333,9680.216279,9675.729545,9669.662222,9663.847826,9653.859574,9643.875,9633.857143,9623.534
1994-10-03T00:00:00,9492.5,0,9506.85,9571.3,9601.85,9603.52,9610.2,9613.385714,9620.225,9642.955556,9658.8,9686.954545,9701.591667,9712.730769,9728.75,9739.526667,9764.86875,9787.582353,9808.6,9820.568421,9827.64,9831.161905,9833.877273,9838.030435,9831.720833,9814.416,9796.019231,9775.377778,9756.046429,9745.744828,9734.366667,9727.416129,9721.496875,9710.742424,9704.135294,9697.291429,9692.491667,9690.481081,9684.057895,9680.310256,9678.3575,9677.492683,9675.311905,9675.769767,9675.95,9671.657778,9665.81087,9660.202128,9650.497917,9640.785714,9631.03
1994-10-04T00:00:00,9504.1,0,9498.3,9505.933333,9554.5,9582.3,9586.95,9595.042857,9599.725,9607.322222,9629.07,9644.736364,9671.716667,9686.4,9697.828571,9713.773333,9724.8125,9749.529412,9771.833333,9792.573684,9804.745,9812.233333,9816.295455,9819.53913,9824.116667,9818.616,9802.480769,9785.207407,9765.689286,9747.358621,9737.69,9726.93871,9720.4375,9714.909091,9704.664706,9698.42,9691.925,9687.4,9685.576316,9679.44359,9675.905,9674.107317,9673.364286,9671.330233,9671.868182,9672.131111,9668.015217,9662.370213,9656.95,9647.510204,9638.052
1994-10-05T00:00:00,9298.4,0,9401.25,9431.666667,9454.05,9503.28,9534.983333,9545.728571,9557.9625,9566.244444,9576.43,9599.009091,9615.875,9643,9658.685714,9671.2,9687.8125,9699.729412,9724.466667,9746.915789,9767.865,9780.633333,9788.877273,9793.778261,9797.825,9803.088,9798.607692,9783.811111,9767.821429,9749.575862,9732.393333,9723.519355,9713.546875,9707.648485,9702.658824,9693.057143,9687.308333,9681.289189,9677.163158,9675.648718,9669.9175,9666.697561,9665.161905,9664.644186,9662.854545,9663.568889,9664.006522,9660.151064,9654.7875,9649.632653,9640.528
1994-10-06T00:00:00,9276.3,0,9287.35,9359.6,9392.825,9418.5,9465.45,9498.028571,9512.05,9526.666667,9537.25,9549.145455,9572.116667,9589.753846,9616.807143,9633.193333,9646.51875,9663.605882,9676.205556,9700.878947,9723.385,9744.457143,9757.709091,9766.591304,9772.216667,9776.964,9782.826923,9779.262963,9765.685714,9750.872414,9733.8,9717.680645,9709.54375,9700.29697,9694.961765,9690.477143,9681.480556,9676.2,9670.631579,9666.884615,9665.665,9660.317073,9657.402381,9656.118605,9655.818182,9654.264444,9655.15,9655.757447,9652.154167,9647.063265,9642.166
1994-10-07T00:00:00,9284.9,0,9280.6,9286.533333,9340.925,9371.24,9396.233333,9439.657143,9471.3875,9486.811111,9502.49,9514.309091,9527.125,9550.023077,9567.978571,9594.68,9611.425,9625.247059,9642.566667,9655.610526,9680.08,9702.504762,9723.568182,9737.152174,9746.520833,9752.724,9758.038462,9764.385185,9761.607143,9749.106897,9735.34,9719.319355,9704.15625,9696.675758,9688.079412,9683.245714,9679.211111,9670.762162,9665.902632,9660.741026,9657.335,9656.378049,9651.378571,9648.739535,9647.681818,9647.575556,9646.234783,9647.27234,9648.03125,9644.659184,9639.82
1994-10-10T00:00:00,9248.4,0,9266.65,9269.866667,9277,9322.42,9350.766667,9375.114286,9415.75,9446.611111,9462.97,9479.390909,9492.15,9505.684615,9528.478571,9546.673333,9573.0375,9590.070588,9604.311111,9621.821053,9635.25,9659.52381,9681.863636,9702.908696,9716.7875,9726.596,9733.326923,9739.162963,9745.957143,9743.910345,9732.416667,9719.632258,9704.603125,9690.345455,9683.491176,9675.517143,9671.166667,9667.567568,9659.647368,9655.197436,9650.4325,9647.360976,9646.664286,9642.006977,9639.640909,9638.808889,9638.897826,9637.770213,9638.9625,9639.87551,9636.734
1994-10-11T00:00:00,9362.3,0,9305.35,9298.533333,9292.975,9294.06,9329.066667,9352.414286,9373.5125,9409.811111,9438.18,9453.818182,9469.633333,9482.161538,9495.442857,9517.4,9535.15,9560.641176,9577.416667,9591.573684,9608.845,9622.252381,9646.013636,9667.969565,9688.716667,9702.608,9712.584615,9719.585185,9725.703571,9732.727586,9731.19,9720.477419,9708.465625,9694.230303,9680.697059,9674.314286,9666.816667,9662.818919,9659.534211,9652.023077,9647.875,9643.404878,9640.57381,9640.051163,9635.65,9633.477778,9632.797826,9633.012766,9632.03125,9633.316327,9634.324
1994-10-12T00:00:00,9532.4,0,9447.35,9381.033333,9357,9340.86,9333.783333,9358.114286,9374.9125,9391.166667,9422.07,9446.745455,9460.366667,9474.461538,9485.75,9497.906667,9518.3375,9534.988235,9559.072222,9575.047368,9588.615,9605.204762,9618.168182,9641.073913,9662.320833,9682.464,9696.061538,9705.911111,9712.9,9719.037931,9726.05,9724.777419,9714.6,9703.130303,9689.470588,9676.46,9670.372222,9663.183784,9659.386842,9656.274359,9649.0325,9645.058537,9640.761905,9638.05814,9637.604545,9633.355556,9631.280435,9630.661702,9630.916667,9629.997959,9631.298
